AREA_NAME,OCC_TITLE,TOT_EMP,JOBS_1000,LOC QUOTIENT,Score
"Salinas, CA",Legal,780,4.761,0.62,1.2
"Salinas, CA","Education, Training, and Library","13,430",81.46,1.32,8.2
"Salinas, CA","Arts, Design, Entertainment, Sports, and Media","1,790",10.857,0.8,3
"Salinas, CA",Healthcare Practitioners and Technical,"6,580",39.938,0.67,1.7
"Salinas, CA",Healthcare Support,"2,800",16.992,0.59,0.9
"Salinas, CA",Protective Service,"4,470",27.134,1.12,6.2
"Salinas, CA",Food Preparation and Serving Related,"16,850",102.241,1.11,6.1
"Salinas, CA",Building and Grounds Cleaning and Maintenance,"5,910",35.846,1.14,6.4
"Salinas, CA",Personal Care and Service,"3,770",22.87,0.71,2.1
"Salinas, CA",Sales and Related,"15,030",91.179,0.88,3.8
"Salinas, CA",Office and Administrative Support,"19,360",117.465,0.75,2.5
"Salinas, CA","Farming, Fishing, and Forestry","31,320",190.015,57.54,10
"Salinas, CA",Construction and Extraction,"4,640",28.174,0.71,2.1
"Salinas, CA","Installation, Maintenance, and Repair","5,850",35.493,0.91,4.1
"Salinas, CA",Production,"4,520",27.403,0.42,0
"Salinas, CA",Transportation and Material Moving,"9,500",57.608,0.83,3.3
"Salt Lake City, UT",Management,"44,380",65.325,1.29,7.9
"Salt Lake City, UT",Business and Financial Operations,"40,220",59.201,1.14,6.4
"Salt Lake City, UT",Computer and Mathematical,"26,450",38.925,1.31,8.1
"Salt Lake City, UT",Architecture and Engineering,"13,490",19.855,1.12,6.2
"Salt Lake City, UT","Life, Physical, and Social Science","5,860",8.62,1.05,5.5
"Salt Lake City, UT",Community and Social Service,"7,610",11.195,0.78,2.8
"Salt Lake City, UT",Legal,"5,860",8.624,1.13,6.3
"Salt Lake City, UT","Education, Training, and Library","33,290",49.001,0.8,3
"Salt Lake City, UT","Arts, Design, Entertainment, Sports, and Media","11,640",17.132,1.26,7.6
"Salt Lake City, UT",Healthcare Practitioners and Technical,"35,420",52.125,0.88,3.8
"Salt Lake City, UT",Healthcare Support,"14,160",20.834,0.72,2.2
"Salt Lake City, UT",Protective Service,"11,420",16.808,0.7,2
"Salt Lake City, UT",Food Preparation and Serving Related,"48,160",70.886,0.77,2.7
"Salt Lake City, UT",Building and Grounds Cleaning and Maintenance,"18,920",27.841,0.88,3.8
"Salt Lake City, UT",Personal Care and Service,"16,880",24.84,0.77,2.7
"Salt Lake City, UT",Sales and Related,"70,250",103.39,1,5
"Salt Lake City, UT",Office and Administrative Support,"132,680",195.285,1.24,7.4
"Salt Lake City, UT","Farming, Fishing, and Forestry",350,0.515,0.16,0
"Salt Lake City, UT",Construction and Extraction,"31,330",46.109,1.16,6.6
"Salt Lake City, UT","Installation, Maintenance, and Repair","25,400",37.388,0.96,4.6
"Salt Lake City, UT",Production,"40,980",60.32,0.93,4.3
"Salt Lake City, UT",Transportation and Material Moving,"44,690",65.783,0.95,4.5
"San Angelo, TX",Management,"1,420",30.285,0.6,1
"San Angelo, TX",Business and Financial Operations,"1,520",32.387,0.62,1.2
"San Angelo, TX",Computer and Mathematical,490,10.53,0.35,0
"San Angelo, TX",Architecture and Engineering,480,10.239,0.58,0.8
"San Angelo, TX","Life, Physical, and Social Science",340,7.161,0.87,3.7
"San Angelo, TX",Community and Social Service,560,11.993,0.83,3.3
"San Angelo, TX",Legal,210,4.585,0.6,1
"San Angelo, TX","Education, Training, and Library","3,170",67.618,1.1,6
"San Angelo, TX","Arts, Design, Entertainment, Sports, and Media",330,7.12,0.53,0.3
"San Angelo, TX",Healthcare Practitioners and Technical,"2,970",63.263,1.07,5.7
"San Angelo, TX",Healthcare Support,"1,500",32.039,1.11,6.1
"San Angelo, TX",Protective Service,"1,140",24.264,1.01,5.1
"San Angelo, TX",Food Preparation and Serving Related,"5,480",116.899,1.26,7.6
"San Angelo, TX",Building and Grounds Cleaning and Maintenance,"1,420",30.371,0.96,4.6
"San Angelo, TX",Personal Care and Service,"2,090",44.64,1.39,8.9
"San Angelo, TX",Sales and Related,"5,420",115.548,1.12,6.2
"San Angelo, TX",Office and Administrative Support,"8,460",180.474,1.15,6.5
"San Angelo, TX","Farming, Fishing, and Forestry",100,2.223,0.67,1.7
"San Angelo, TX",Construction and Extraction,"2,390",50.941,1.28,7.8
"San Angelo, TX","Installation, Maintenance, and Repair","2,530",53.909,1.39,8.9
"San Angelo, TX",Production,"2,520",53.696,0.83,3.3
"San Angelo, TX",Transportation and Material Moving,"2,330",49.815,0.72,2.2
"San Antonio-New Braunfels, TX",Management,"35,240",36.043,0.71,2.1
"San Antonio-New Braunfels, TX",Business and Financial Operations,"54,330",55.576,1.07,5.7
"San Antonio-New Braunfels, TX",Computer and Mathematical,"28,580",29.239,0.99,4.9
"San Antonio-New Braunfels, TX",Architecture and Engineering,"12,920",13.216,0.74,2.4
"San Antonio-New Braunfels, TX","Life, Physical, and Social Science","4,890",5.004,0.61,1.1
"San Antonio-New Braunfels, TX",Community and Social Service,"11,660",11.93,0.83,3.3
"San Antonio-New Braunfels, TX",Legal,"7,000",7.156,0.93,4.3
"San Antonio-New Braunfels, TX","Education, Training, and Library","61,930",63.346,1.03,5.3
"San Antonio-New Braunfels, TX","Arts, Design, Entertainment, Sports, and Media","11,640",11.912,0.88,3.8
"San Antonio-New Braunfels, TX",Healthcare Practitioners and Technical,"61,250",62.653,1.06,5.6
"San Antonio-New Braunfels, TX",Healthcare Support,"27,030",27.649,0.96,4.6
"San Antonio-New Braunfels, TX",Protective Service,"24,830",25.397,1.05,5.5
"San Antonio-New Braunfels, TX",Food Preparation and Serving Related,"106,970",109.425,1.18,6.8
"San Antonio-New Braunfels, TX",Building and Grounds Cleaning and Maintenance,"28,460",29.11,0.92,4.2
"San Antonio-New Braunfels, TX",Personal Care and Service,"41,710",42.67,1.33,8.3
"San Antonio-New Braunfels, TX",Sales and Related,"107,440",109.904,1.06,5.6
"San Antonio-New Braunfels, TX",Office and Administrative Support,"175,090",179.104,1.14,6.4
"San Antonio-New Braunfels, TX","Farming, Fishing, and Forestry",850,0.872,0.26,0
"San Antonio-New Braunfels, TX",Construction and Extraction,"39,440",40.349,1.01,5.1
"San Antonio-New Braunfels, TX","Installation, Maintenance, and Repair","39,050",39.947,1.03,5.3
"San Antonio-New Braunfels, TX",Production,"41,070",42.009,0.65,1.5
"San Antonio-New Braunfels, TX",Transportation and Material Moving,"56,200",57.487,0.83,3.3
"San Diego-Carlsbad, CA",Management,"81,820",58.984,1.17,6.7
"San Diego-Carlsbad, CA",Business and Financial Operations,"82,950",59.8,1.15,6.5
"San Diego-Carlsbad, CA",Computer and Mathematical,"49,360",35.582,1.2,7
"San Diego-Carlsbad, CA",Architecture and Engineering,"41,190",29.698,1.67,10
"San Diego-Carlsbad, CA","Life, Physical, and Social Science","21,620",15.59,1.9,10
"San Diego-Carlsbad, CA",Community and Social Service,"17,780",12.816,0.89,3.9
"San Diego-Carlsbad, CA",Legal,"12,530",9.032,1.18,6.8
"San Diego-Carlsbad, CA","Education, Training, and Library","86,160",62.114,1.01,5.1
"San Diego-Carlsbad, CA","Arts, Design, Entertainment, Sports, and Media","18,610",13.415,0.99,4.9
"San Diego-Carlsbad, CA",Healthcare Practitioners and Technical,"71,210",51.335,0.87,3.7
"San Diego-Carlsbad, CA",Healthcare Support,"33,090",23.854,0.83,3.3
"San Diego-Carlsbad, CA",Protective Service,"33,790",24.362,1.01,5.1
"San Diego-Carlsbad, CA",Food Preparation and Serving Related,"149,680",107.905,1.17,6.7
"San Diego-Carlsbad, CA",Building and Grounds Cleaning and Maintenance,"46,970",33.859,1.07,5.7
"San Diego-Carlsbad, CA",Personal Care and Service,"47,070",33.932,1.06,5.6
"San Diego-Carlsbad, CA",Sales and Related,"140,650",101.397,0.98,4.8
"San Diego-Carlsbad, CA",Office and Administrative Support,"215,970",155.7,0.99,4.9
"San Diego-Carlsbad, CA","Farming, Fishing, and Forestry","2,430",1.751,0.53,0.3
"San Diego-Carlsbad, CA",Construction and Extraction,"58,880",42.445,1.07,5.7
"San Diego-Carlsbad, CA","Installation, Maintenance, and Repair","42,360",30.539,0.79,2.9
"San Diego-Carlsbad, CA",Production,"67,970",48.999,0.76,2.6
"San Diego-Carlsbad, CA",Transportation and Material Moving,"65,050",46.895,0.68,1.8
"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",Management,"85,120",79.761,1.58,10
"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",Business and Financial Operations,"103,570",97.056,1.87,10
"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",Computer and Mathematical,"89,380",83.761,2.82,10
"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",Architecture and Engineering,"22,450",21.042,1.18,6.8
"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division","Life, Physical, and Social Science","21,010",19.688,2.4,10
"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",Community and Social Service,"14,590",13.672,0.95,4.5
"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",Legal,"15,700",14.717,1.92,10
"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division","Education, Training, and Library","45,320",42.472,0.69,1.9
"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division","Arts, Design, Entertainment, Sports, and Media","27,640",25.897,1.91,10
"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",Healthcare Practitioners and Technical,"42,850",40.153,0.68,1.8
"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",Healthcare Support,"15,950",14.948,0.52,0.2
"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",Protective Service,"22,060",20.676,0.86,3.6
"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",Food Preparation and Serving Related,"105,520",98.878,1.07,5.7
"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",Building and Grounds Cleaning and Maintenance,"38,120",35.724,1.13,6.3
"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",Personal Care and Service,"30,560",28.639,0.89,3.9
"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",Sales and Related,"96,240",90.184,0.87,3.7
"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",Office and Administrative Support,"152,550",142.95,0.91,4.1
"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division","Farming, Fishing, and Forestry",580,0.541,0.16,0
"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",Construction and Extraction,"31,560",29.577,0.74,2.4
"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division","Installation, Maintenance, and Repair","23,690",22.196,0.57,0.7
"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",Production,"26,560",24.89,0.38,0
"San Francisco-Redwood City-South San Francisco, CA Metropolitan Division",Transportation and Material Moving,"56,110",52.578,0.76,2.6
"San Jose-Sunnyvale-Santa Clara, CA",Management,"85,040",81.347,1.61,10
"San Jose-Sunnyvale-Santa Clara, CA",Business and Financial Operations,"75,890",72.592,1.4,9
"San Jose-Sunnyvale-Santa Clara, CA",Computer and Mathematical,"130,550",124.88,4.21,10
"San Jose-Sunnyvale-Santa Clara, CA",Architecture and Engineering,"56,740",54.275,3.05,10
"San Jose-Sunnyvale-Santa Clara, CA","Life, Physical, and Social Science","11,800",11.288,1.37,8.7
"San Jose-Sunnyvale-Santa Clara, CA",Community and Social Service,"10,570",10.115,0.7,2
"San Jose-Sunnyvale-Santa Clara, CA",Legal,"7,790",7.447,0.97,4.7
"San Jose-Sunnyvale-Santa Clara, CA","Education, Training, and Library","58,110",55.588,0.9,4
"San Jose-Sunnyvale-Santa Clara, CA","Arts, Design, Entertainment, Sports, and Media","14,640",14.002,1.03,5.3
"San Jose-Sunnyvale-Santa Clara, CA",Healthcare Practitioners and Technical,"42,390",40.552,0.68,1.8
"San Jose-Sunnyvale-Santa Clara, CA",Healthcare Support,"17,440",16.684,0.58,0.8
"San Jose-Sunnyvale-Santa Clara, CA",Protective Service,"17,260",16.514,0.68,1.8
"San Jose-Sunnyvale-Santa Clara, CA",Food Preparation and Serving Related,"77,990",74.596,0.81,3.1
"San Jose-Sunnyvale-Santa Clara, CA",Building and Grounds Cleaning and Maintenance,"27,920",26.708,0.85,3.5
"San Jose-Sunnyvale-Santa Clara, CA",Personal Care and Service,"26,990",25.815,0.8,3
"San Jose-Sunnyvale-Santa Clara, CA",Sales and Related,"96,390",92.197,0.89,3.9
"San Jose-Sunnyvale-Santa Clara, CA",Office and Administrative Support,"130,540",124.867,0.8,3
"San Jose-Sunnyvale-Santa Clara, CA","Farming, Fishing, and Forestry","3,240",3.103,0.94,4.4
"San Jose-Sunnyvale-Santa Clara, CA",Construction and Extraction,"36,450",34.862,0.88,3.8
"San Jose-Sunnyvale-Santa Clara, CA","Installation, Maintenance, and Repair","26,700",25.541,0.66,1.6
"San Jose-Sunnyvale-Santa Clara, CA",Production,"52,300",50.024,0.77,2.7
"San Jose-Sunnyvale-Santa Clara, CA",Transportation and Material Moving,"38,680",37.001,0.53,0.3
"Santa Maria-Santa Barbara, CA",Management,"10,140",55.609,1.1,6
"Santa Maria-Santa Barbara, CA",Business and Financial Operations,"7,630",41.868,0.81,3.1
"Santa Maria-Santa Barbara, CA",Computer and Mathematical,"5,040",27.647,0.93,4.3
"Santa Maria-Santa Barbara, CA",Architecture and Engineering,"4,510",24.742,1.39,8.9
"Santa Maria-Santa Barbara, CA","Life, Physical, and Social Science","2,010",11.002,1.34,8.4
"Santa Maria-Santa Barbara, CA",Community and Social Service,"2,650",14.537,1.01,5.1
"Santa Maria-Santa Barbara, CA",Legal,800,4.379,0.57,0.7
"Santa Maria-Santa Barbara, CA","Education, Training, and Library","12,310",67.549,1.1,6
"Santa Maria-Santa Barbara, CA","Arts, Design, Entertainment, Sports, and Media","2,710",14.884,1.1,6
"Santa Maria-Santa Barbara, CA",Healthcare Practitioners and Technical,"8,270",45.361,0.77,2.7
"Santa Maria-Santa Barbara, CA",Healthcare Support,"4,240",23.28,0.81,3.1
"Santa Maria-Santa Barbara, CA",Protective Service,"3,490",19.148,0.79,2.9
"Santa Maria-Santa Barbara, CA",Food Preparation and Serving Related,"20,940",114.855,1.24,7.4
"Santa Maria-Santa Barbara, CA",Building and Grounds Cleaning and Maintenance,"7,780",42.696,1.35,8.5
"Santa Maria-Santa Barbara, CA",Personal Care and Service,"7,210",39.539,1.23,7.3
"Santa Maria-Santa Barbara, CA",Sales and Related,"18,590",101.945,0.98,4.8
"Santa Maria-Santa Barbara, CA",Office and Administrative Support,"26,910",147.59,0.94,4.4
"Santa Maria-Santa Barbara, CA","Farming, Fishing, and Forestry","7,530",41.303,12.51,10
"Santa Maria-Santa Barbara, CA",Construction and Extraction,"6,680",36.636,0.92,4.2
"Santa Maria-Santa Barbara, CA","Installation, Maintenance, and Repair","5,550",30.438,0.78,2.8
"Santa Maria-Santa Barbara, CA",Production,"9,290",50.97,0.79,2.9
"Santa Maria-Santa Barbara, CA",Transportation and Material Moving,"8,030",44.022,0.64,1.4
"Santa Rosa, CA",Management,"11,410",58.942,1.17,6.7
"Santa Rosa, CA",Business and Financial Operations,"8,570",44.267,0.85,3.5
"Santa Rosa, CA",Computer and Mathematical,"3,020",15.588,0.53,0.3
"Santa Rosa, CA",Architecture and Engineering,"2,950",15.214,0.85,3.5
"Santa Rosa, CA","Life, Physical, and Social Science","1,860",9.604,1.17,6.7
"Santa Rosa, CA",Community and Social Service,"3,230",16.662,1.16,6.6
"Santa Rosa, CA",Legal,750,3.898,0.51,0.1
"Santa Rosa, CA","Education, Training, and Library","12,450",64.266,1.04,5.4
"Santa Rosa, CA","Arts, Design, Entertainment, Sports, and Media","2,140",11.038,0.81,3.1
"Santa Rosa, CA",Healthcare Practitioners and Technical,"10,920",56.396,0.95,4.5
"Santa Rosa, CA",Healthcare Support,"4,600",23.731,0.82,3.2
"Santa Rosa, CA",Protective Service,"2,830",14.596,0.61,1.1
"Santa Rosa, CA",Food Preparation and Serving Related,"21,530",111.201,1.2,7
"Santa Rosa, CA",Building and Grounds Cleaning and Maintenance,"7,210",37.242,1.18,6.8
"Santa Rosa, CA",Personal Care and Service,"7,790",40.212,1.25,7.5
"Santa Rosa, CA",Sales and Related,"22,030",113.777,1.1,6
"Santa Rosa, CA",Office and Administrative Support,"27,650",142.799,0.91,4.1
"Santa Rosa, CA","Farming, Fishing, and Forestry","2,490",12.876,3.9,10
"Santa Rosa, CA",Construction and Extraction,"8,940",46.18,1.16,6.6
"Santa Rosa, CA","Installation, Maintenance, and Repair","7,250",37.451,0.96,4.6
"Santa Rosa, CA",Production,"12,370",63.897,0.99,4.9
"Santa Rosa, CA",Transportation and Material Moving,"11,650",60.163,0.87,3.7
"Savannah, GA",Management,"8,210",49.547,0.98,4.8
"Savannah, GA",Business and Financial Operations,"6,040",36.456,0.7,2
"Savannah, GA",Computer and Mathematical,"2,000",12.069,0.41,0
"Savannah, GA",Architecture and Engineering,"4,200",25.373,1.43,9.3
"Savannah, GA","Life, Physical, and Social Science",510,3.072,0.37,0
"Savannah, GA",Community and Social Service,"1,930",11.633,0.81,3.1
"Savannah, GA",Legal,"1,090",6.562,0.86,3.6
"Savannah, GA","Education, Training, and Library","9,080",54.808,0.89,3.9
"Savannah, GA","Arts, Design, Entertainment, Sports, and Media","2,200",13.282,0.98,4.8
"Savannah, GA",Healthcare Practitioners and Technical,"10,120",61.103,1.03,5.3
"Savannah, GA",Healthcare Support,"4,230",25.513,0.89,3.9
"Savannah, GA",Protective Service,"4,690",28.294,1.17,6.7
"Savannah, GA",Food Preparation and Serving Related,"20,400",123.175,1.33,8.3
"Savannah, GA",Building and Grounds Cleaning and Maintenance,"5,780",34.903,1.11,6.1
"Savannah, GA",Personal Care and Service,"3,280",19.785,0.62,1.2
"Savannah, GA",Sales and Related,"17,830",107.669,1.04,5.4
"Savannah, GA",Office and Administrative Support,"23,910",144.37,0.92,4.2
"Savannah, GA","Farming, Fishing, and Forestry",160,0.984,0.3,0
"Savannah, GA",Construction and Extraction,"5,650",34.098,0.86,3.6
"Savannah, GA","Installation, Maintenance, and Repair","9,000",54.334,1.4,9
"Savannah, GA",Production,"9,450",57.087,0.88,3.8
"Savannah, GA",Transportation and Material Moving,"15,880",95.881,1.38,8.8
"Seattle-Bellevue-Everett, WA Metropolitan Division",Management,"92,450",58.195,1.15,6.5
"Seattle-Bellevue-Everett, WA Metropolitan Division",Business and Financial Operations,"126,780",79.807,1.54,10
"Seattle-Bellevue-Everett, WA Metropolitan Division",Computer and Mathematical,"121,370",76.403,2.58,10
"Seattle-Bellevue-Everett, WA Metropolitan Division",Architecture and Engineering,"51,860",32.647,1.83,10
"Seattle-Bellevue-Everett, WA Metropolitan Division","Life, Physical, and Social Science","17,380",10.941,1.33,8.3
"Seattle-Bellevue-Everett, WA Metropolitan Division",Community and Social Service,"17,430",10.973,0.76,2.6
"Seattle-Bellevue-Everett, WA Metropolitan Division",Legal,"12,900",8.118,1.06,5.6
"Seattle-Bellevue-Everett, WA Metropolitan Division","Education, Training, and Library","76,860",48.382,0.79,2.9
"Seattle-Bellevue-Everett, WA Metropolitan Division","Arts, Design, Entertainment, Sports, and Media","30,490",19.191,1.42,9.2
"Seattle-Bellevue-Everett, WA Metropolitan Division",Healthcare Practitioners and Technical,"73,170",46.063,0.78,2.8
"Seattle-Bellevue-Everett, WA Metropolitan Division",Healthcare Support,"32,310",20.34,0.71,2.1
"Seattle-Bellevue-Everett, WA Metropolitan Division",Protective Service,"28,470",17.923,0.74,2.4
"Seattle-Bellevue-Everett, WA Metropolitan Division",Food Preparation and Serving Related,"134,890",84.914,0.92,4.2
"Seattle-Bellevue-Everett, WA Metropolitan Division",Building and Grounds Cleaning and Maintenance,"36,780",23.151,0.73,2.3
"Seattle-Bellevue-Everett, WA Metropolitan Division",Personal Care and Service,"46,350",29.18,0.91,4.1
"Seattle-Bellevue-Everett, WA Metropolitan Division",Sales and Related,"149,260",93.956,0.91,4.1
"Seattle-Bellevue-Everett, WA Metropolitan Division",Office and Administrative Support,"218,740",137.693,0.88,3.8
"Seattle-Bellevue-Everett, WA Metropolitan Division","Farming, Fishing, and Forestry","2,430",1.53,0.46,0
"Seattle-Bellevue-Everett, WA Metropolitan Division",Construction and Extraction,"66,750",42.016,1.06,5.6
"Seattle-Bellevue-Everett, WA Metropolitan Division","Installation, Maintenance, and Repair","52,210",32.867,0.85,3.5
"Seattle-Bellevue-Everett, WA Metropolitan Division",Production,"95,860",60.344,0.93,4.3
"Seattle-Bellevue-Everett, WA Metropolitan Division",Transportation and Material Moving,"103,840",65.367,0.94,4.4
"Shreveport-Bossier City, LA",Management,"7,050",39.618,0.78,2.8
"Shreveport-Bossier City, LA",Business and Financial Operations,"5,650",31.746,0.61,1.1
"Shreveport-Bossier City, LA",Computer and Mathematical,"1,370",7.683,0.26,0
"Shreveport-Bossier City, LA",Architecture and Engineering,"1,630",9.131,0.51,0.1
"Shreveport-Bossier City, LA","Life, Physical, and Social Science",760,4.271,0.52,0.2
"Shreveport-Bossier City, LA",Community and Social Service,"2,170",12.21,0.85,3.5
"Shreveport-Bossier City, LA",Legal,"1,020",5.747,0.75,2.5
"Shreveport-Bossier City, LA","Education, Training, and Library","10,760",60.457,0.98,4.8
"Shreveport-Bossier City, LA","Arts, Design, Entertainment, Sports, and Media","1,160",6.534,0.48,0
"Shreveport-Bossier City, LA",Healthcare Practitioners and Technical,"15,470",86.9,1.47,9.7
"Shreveport-Bossier City, LA",Healthcare Support,"6,540",36.733,1.28,7.8
"Shreveport-Bossier City, LA",Protective Service,"4,540",25.524,1.06,5.6
"Shreveport-Bossier City, LA",Food Preparation and Serving Related,"17,920",100.697,1.09,5.9
"Shreveport-Bossier City, LA",Building and Grounds Cleaning and Maintenance,"6,510",36.597,1.16,6.6
"Shreveport-Bossier City, LA",Personal Care and Service,"7,820",43.917,1.37,8.7
"Shreveport-Bossier City, LA",Sales and Related,"22,380",125.707,1.21,7.1
"Shreveport-Bossier City, LA",Office and Administrative Support,"26,710",150.076,0.96,4.6
"Shreveport-Bossier City, LA","Farming, Fishing, and Forestry",110,0.614,0.19,0
"Shreveport-Bossier City, LA",Construction and Extraction,"8,140",45.74,1.15,6.5
"Shreveport-Bossier City, LA","Installation, Maintenance, and Repair","8,750",49.136,1.26,7.6
"Shreveport-Bossier City, LA",Production,"9,490",53.3,0.82,3.2
"Shreveport-Bossier City, LA",Transportation and Material Moving,"12,040",67.664,0.98,4.8
"Sioux Falls, SD",Management,"4,330",28.992,0.57,0.7
"Sioux Falls, SD",Business and Financial Operations,"8,160",54.684,1.05,5.5
"Sioux Falls, SD",Computer and Mathematical,"4,430",29.688,1,5
"Sioux Falls, SD",Architecture and Engineering,"1,450",9.69,0.54,0.4
"Sioux Falls, SD","Life, Physical, and Social Science",690,4.601,0.56,0.6
"Sioux Falls, SD",Community and Social Service,"2,420",16.188,1.13,6.3
"Sioux Falls, SD",Legal,690,4.601,0.6,1
"Sioux Falls, SD","Education, Training, and Library","5,920",39.638,0.64,1.4
"Sioux Falls, SD","Arts, Design, Entertainment, Sports, and Media","2,240",14.99,1.11,6.1
"Sioux Falls, SD",Healthcare Practitioners and Technical,"13,630",91.316,1.54,10
"Sioux Falls, SD",Healthcare Support,"3,540",23.7,0.82,3.2
"Sioux Falls, SD",Protective Service,"2,060",13.806,0.57,0.7
"Sioux Falls, SD",Food Preparation and Serving Related,"13,810",92.48,1,5
"Sioux Falls, SD",Building and Grounds Cleaning and Maintenance,"5,120",34.269,1.09,5.9
"Sioux Falls, SD",Personal Care and Service,"5,540",37.081,1.15,6.5
"Sioux Falls, SD",Sales and Related,"17,280",115.755,1.12,6.2
"Sioux Falls, SD",Office and Administrative Support,"24,750",165.756,1.06,5.6
"Sioux Falls, SD","Farming, Fishing, and Forestry",170,1.147,0.35,0
"Sioux Falls, SD",Construction and Extraction,"7,020",47.046,1.18,6.8
"Sioux Falls, SD","Installation, Maintenance, and Repair","5,440",36.422,0.94,4.4
"Sioux Falls, SD",Production,"9,880",66.181,1.02,5.2
"Sioux Falls, SD",Transportation and Material Moving,"10,750",71.966,1.04,5.4
"South Bend-Mishawaka, IN-MI",Management,"6,630",50.006,0.99,4.9
"South Bend-Mishawaka, IN-MI",Business and Financial Operations,"4,680",35.268,0.68,1.8
"South Bend-Mishawaka, IN-MI",Computer and Mathematical,"2,190",16.5,0.56,0.6
"South Bend-Mishawaka, IN-MI",Architecture and Engineering,"1,470",11.115,0.62,1.2
"South Bend-Mishawaka, IN-MI","Life, Physical, and Social Science",670,5.075,0.62,1.2
"South Bend-Mishawaka, IN-MI",Community and Social Service,"1,830",13.765,0.96,4.6
"South Bend-Mishawaka, IN-MI",Legal,560,4.251,0.55,0.5
"South Bend-Mishawaka, IN-MI","Education, Training, and Library","12,230",92.183,1.5,10
"South Bend-Mishawaka, IN-MI","Arts, Design, Entertainment, Sports, and Media","1,580",11.893,0.88,3.8
"South Bend-Mishawaka, IN-MI",Healthcare Practitioners and Technical,"8,230",62.055,1.05,5.5
"South Bend-Mishawaka, IN-MI",Healthcare Support,"4,340",32.706,1.14,6.4
"South Bend-Mishawaka, IN-MI",Protective Service,"2,730",20.611,0.85,3.5
"South Bend-Mishawaka, IN-MI",Food Preparation and Serving Related,"12,920",97.421,1.05,5.5
"South Bend-Mishawaka, IN-MI",Building and Grounds Cleaning and Maintenance,"4,430",33.398,1.06,5.6
"South Bend-Mishawaka, IN-MI",Personal Care and Service,"3,640",27.421,0.85,3.5
"South Bend-Mishawaka, IN-MI",Sales and Related,"12,760",96.173,0.93,4.3
"South Bend-Mishawaka, IN-MI",Office and Administrative Support,"19,190",144.653,0.92,4.2
"South Bend-Mishawaka, IN-MI","Farming, Fishing, and Forestry",190,1.458,0.44,0
"South Bend-Mishawaka, IN-MI",Construction and Extraction,"4,560",34.375,0.86,3.6
"South Bend-Mishawaka, IN-MI","Installation, Maintenance, and Repair","6,320",47.646,1.23,7.3
"South Bend-Mishawaka, IN-MI",Production,"12,300",92.732,1.43,9.3
"South Bend-Mishawaka, IN-MI",Transportation and Material Moving,"9,190",69.296,1,5
"Spokane-Spokane Valley, WA",Management,"9,620",42.609,0.84,3.4
"Spokane-Spokane Valley, WA",Business and Financial Operations,"10,710",47.445,0.91,4.1
"Spokane-Spokane Valley, WA",Computer and Mathematical,"4,200",18.586,0.63,1.3
"Spokane-Spokane Valley, WA",Architecture and Engineering,"2,710",12.023,0.68,1.8
"Spokane-Spokane Valley, WA","Life, Physical, and Social Science","1,470",6.528,0.79,2.9
"Spokane-Spokane Valley, WA",Community and Social Service,"4,700",20.828,1.45,9.5
"Spokane-Spokane Valley, WA",Legal,"1,200",5.311,0.69,1.9
"Spokane-Spokane Valley, WA","Education, Training, and Library","14,260",63.165,1.03,5.3
"Spokane-Spokane Valley, WA","Arts, Design, Entertainment, Sports, and Media","3,360",14.875,1.1,6
"Spokane-Spokane Valley, WA",Healthcare Practitioners and Technical,"15,420",68.314,1.15,6.5
"Spokane-Spokane Valley, WA",Healthcare Support,"7,650",33.889,1.18,6.8
"Spokane-Spokane Valley, WA",Protective Service,"4,840",21.424,0.89,3.9
"Spokane-Spokane Valley, WA",Food Preparation and Serving Related,"20,810",92.207,1,5
"Spokane-Spokane Valley, WA",Building and Grounds Cleaning and Maintenance,"7,960",35.269,1.12,6.2
"Spokane-Spokane Valley, WA",Personal Care and Service,"8,410",37.275,1.16,6.6
"Spokane-Spokane Valley, WA",Sales and Related,"25,000",110.745,1.07,5.7
"Spokane-Spokane Valley, WA",Office and Administrative Support,"37,520",166.213,1.06,5.6
"Spokane-Spokane Valley, WA","Farming, Fishing, and Forestry",340,1.487,0.45,0
"Spokane-Spokane Valley, WA",Construction and Extraction,"9,550",42.305,1.06,5.6
